"Gregorian Julian Space1 Wavelength Space2 Max Mode Ver Irradiancia Unc Spacen Quality"
"20051002.5 2453646.0  268.99  268.99 43 27 2.455378e-01 3.1738e-04     0.0"
"20051002.5 2453646.0  269.13  269.13 43 27 2.426439e-01 3.1582e-04     0.0"
"20051002.5 2453646.0  269.27  269.27 43 27 2.424453e-01 3.1418e-04     0.0"
"20051002.5 2453646.0  269.41  269.41 43 27 2.440844e-01 3.1251e-04     0.0"
"20051002.5 2453646.0  269.55  269.55 43 27 2.459651e-01 3.1090e-04     0.0"
"20051002.5 2453646.0  269.69  269.69 43 27 2.503649e-01 3.0934e-04     0.0"
"20051002.5 2453646.0  269.84  269.84 43 27 2.593109e-01 3.0774e-04     0.0"
"20051002.5 2453646.0  269.98  269.98 43 27 2.683637e-01 3.0631e-04     0.0"
"20051002.5 2453646.0  270.12  270.12 43 27 2.748682e-01 3.0493e-04     0.0"
"20051002.5 2453646.0  270.26  270.26 43 27 2.783205e-01 3.0361e-04     0.0"
"20051002.5 2453646.0  270.41  270.41 43 27 2.806532e-01 3.0225e-04     0.0"
"20051002.5 2453646.0  270.55  270.55 43 27 2.814948e-01 3.0105e-04     0.0"
"20051002.5 2453646.0  270.69  270.69 43 27 2.788702e-01 2.9991e-04     0.0"
"20051002.5 2453646.0  270.84  270.84 43 27 2.732049e-01 2.9874e-04     0.0"
"20051002.5 2453646.0  270.98  270.98 43 27 2.686524e-01 2.9771e-04     0.0"
"20051002.5 2453646.0  271.13  271.13 43 27 2.635296e-01 2.9667e-04     0.0"
"20051002.5 2453646.0  271.27  271.27 43 27 2.550185e-01 2.9576e-04     0.0"
"20051002.5 2453646.0  271.42  271.42 43 27 2.421167e-01 2.9485e-04     0.0"
"20051002.5 2453646.0  271.56  271.56 43 27 2.293856e-01 2.9406e-04     0.0"
"20051002.5 2453646.0  271.71  271.71 43 27 2.166966e-01 2.9327e-04     0.0"
"20051002.5 2453646.0  271.85  271.85 43 27 2.047163e-01 2.9260e-04     0.0"
"20051002.5 2453646.0  272.00  272.00 43 27 1.929974e-01 2.9194e-04     0.0"
"20051002.5 2453646.0  272.15  272.15 43 27 1.877465e-01 2.9135e-04     0.0"
"20051002.5 2453646.0  272.29  272.29 43 27 1.903423e-01 2.9085e-04     0.0"
"20051002.5 2453646.0  272.44  272.44 43 27 1.979364e-01 2.9039e-04     0.0"
"20051002.5 2453646.0  272.59  272.59 43 27 2.073891e-01 2.8999e-04     0.0"
"20051002.5 2453646.0  272.74  272.74 43 27 2.177924e-01 2.8965e-04     0.0"
"20051002.5 2453646.0  272.89  272.89 43 27 2.281751e-01 2.8939e-04     0.0"
"20051002.5 2453646.0  273.03  273.03 43 27 2.335623e-01 2.8919e-04     0.0"
"20051002.5 2453646.0  273.18  273.18 43 27 2.309477e-01 2.8905e-04     0.0"
"20051002.5 2453646.0  273.33  273.33 43 27 2.218094e-01 2.8898e-04     0.0"
"20051002.5 2453646.0  273.48  273.48 43 27 2.092808e-01 2.8897e-04     0.0"
"20051002.5 2453646.0  273.63  273.63 43 27 1.944758e-01 2.8903e-04     0.0"
"20051002.5 2453646.0  273.78  273.78 43 27 1.789399e-01 2.8916e-04     0.0"
"20051002.5 2453646.0  273.93  273.93 43 27 1.641091e-01 2.8935e-04     0.0"
"20051002.5 2453646.0  274.08  274.08 43 27 1.518760e-01 2.8960e-04     0.0"
"20051002.5 2453646.0  274.23  274.23 43 27 1.428816e-01 2.8993e-04     0.0"
"20051002.5 2453646.0  274.39  274.39 43 27 1.371967e-01 2.9034e-04     0.0"
"20051002.5 2453646.0  274.54  274.54 43 27 1.369491e-01 2.9080e-04     0.0"
